id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,votes,percent,unopposed,winner,alt_result_text,source
13511,8271,"",,587,U.S. House,Generic,2014,general,false,"","",,"","",1029490,1.2787774297007173,,"",Write-in/Scattering/Blank,""
13509,8271,"",,587,U.S. House,Generic,2014,general,false,"",343,9974,Generic Candidate,REP,40591995,50.42120567710649,,true,,""
13505,8270,"",,587,U.S. House,Generic,2012,general,false,"",343,4293,Generic Candidate,REP,58074501,47.42500623206276,,false,,""
13504,8270,"",,587,U.S. House,Generic,2012,general,false,"",343,4295,Generic Candidate,DEM,59311651,48.43529207954678,,true,,""
13506,8270,"",,587,U.S. House,Generic,2012,general,false,"","",,"","",3958163,3.2323291928504085,,"",Other,""
13507,8270,"",,587,U.S. House,Generic,2012,general,false,"","",,"","",1111127,0.9073724955400512,,"",Write-in/Scattering/Blank,""
13503,8657,"",,587,U.S. House,Generic,2010,general,false,"","",,"","",290797,0.335077656373097,,"",Write-in/Scattering/Blank,""
13501,8657,"",,587,U.S. House,Generic,2010,general,false,"",343,13741,Generic Candidate,REP,44593666,51.384096439662926,,true,,""
13500,8657,"",,587,U.S. House,Generic,2010,general,false,"",343,13740,Generic Candidate,DEM,38854459,44.77096070923904,,false,,""
13502,8657,"",,587,U.S. House,Generic,2010,general,false,"","",,"","",3046035,3.5098651947249335,,"",Other,""
13498,8656,"",,587,U.S. House,Generic,2008,general,false,"","",,"","",3784918,3.087605437993825,,"",Other,""
13497,8656,"",,587,U.S. House,Generic,2008,general,false,"",343,13749,Generic Candidate,REP,51952376,42.38095479328744,,false,,""
13496,8656,"",,587,U.S. House,Generic,2008,general,false,"",343,13748,Generic Candidate,DEM,64884738,52.93072925004044,,true,,""
13499,8656,"",,587,U.S. House,Generic,2008,general,false,"","",,"","",1962219,1.6007105186782926,,"",Write-in/Scattering/Blank,""
13493,8655,"",,587,U.S. House,Generic,2006,general,false,"",343,13747,Generic Candidate,REP,35813404,44.07332133863687,,false,,""
13494,8655,"",,587,U.S. House,Generic,2006,general,false,"","",,"","",2448587,3.013323214866949,,"",Other,""
13495,8655,"",,587,U.S. House,Generic,2006,general,false,"","",,"","",1067845,1.3141302017774321,,"",Write-in/Scattering/Blank,""
13492,8655,"",,587,U.S. House,Generic,2006,general,false,"",343,13746,Generic Candidate,DEM,41928855,51.59922524471875,,true,,""
13488,8654,"",,587,U.S. House,Generic,2004,general,false,"",343,13750,Generic Candidate,DEM,52995224,46.59705751926316,,false,,""
13490,8654,"",,587,U.S. House,Generic,2004,general,false,"","",,"","",3083883,2.7115627161737788,,"",Other,""
13491,8654,"",,587,U.S. House,Generic,2004,general,false,"","",,"","",1649870,1.4506795421660394,,"",Write-in/Scattering/Blank,""
13489,8654,"",,587,U.S. House,Generic,2004,general,false,"",343,13751,Generic Candidate,REP,56001861,49.240700222397024,,true,,""
13486,8653,"",,587,U.S. House,Generic,2002,general,false,"","",,"","",2607421,3.4816114339289905,,"",Other,""
13485,8653,"",,587,U.S. House,Generic,2002,general,false,"",343,13745,Generic Candidate,REP,37065257,49.49213133311289,,true,,""
13484,8653,"",,587,U.S. House,Generic,2002,general,false,"",343,13744,Generic Candidate,DEM,33851868,45.201388915965204,,false,,""
13487,8653,"",,587,U.S. House,Generic,2002,general,false,"","",,"","",1366666,1.8248683169929205,,"",Write-in/Scattering/Blank,""
13482,8652,"",,587,U.S. House,Generic,2000,general,false,"","",,"","",4076638,4.126153367081726,,"",Other,""
13481,8652,"",,587,U.S. House,Generic,2000,general,false,"",343,13743,Generic Candidate,REP,46750175,47.31800861099513,,true,,""
13480,8652,"",,587,U.S. House,Generic,2000,general,false,"",343,13742,Generic Candidate,DEM,46396641,46.96018054176802,,false,,""
13483,8652,"",,587,U.S. House,Generic,2000,general,false,"","",,"","",1576509,1.595657480155129,,"",Write-in/Scattering/Blank,""
13477,8661,"",,587,U.S. House,Generic,1998,general,false,"",343,13753,Generic Candidate,REP,31983612,48.019979100005436,,true,,""
13479,8661,"",,587,U.S. House,Generic,1998,general,false,"","",,"","",768137,1.1532757052562066,,"",Write-in/Scattering/Blank,""
13478,8661,"",,587,U.S. House,Generic,1998,general,false,"","",,"","",2461219,3.6952575881841074,,"",Other,""
13476,8661,"",,587,U.S. House,Generic,1998,general,false,"",343,13752,Generic Candidate,DEM,31391834,47.13148760655426,,false,,""
